"id","SYMBOL"
"17498878",NA
"17498882",NA
"17498884","A630009H07RIK"
"17498887",NA
"17498892","ABHD13"
"17498897","TNFSF13B"
"17498906","MYO16"
"17498947","4833411C07RIK"
"17498951","IRS2"
"17498958",NA
"17498962","COL4A2"
"17499011","RAB20"
"17499014","CARKD"
"17499028","ING1"
"17499035","1700128E19RIK"
"17499038","ARHGEF7"
"17499072","1700018L24RIK"
"17499083",NA
"17499087",NA
"17499089","GM5607"
"17499100","SOX1"
"17499102","SPACA7"
"17499111",NA
"17499117","ATP11A"
"17499155","MCF2L"
"17499212","F7"
"17499224","F10"
"17499240","PROZ"
"17499251","PCID2"
"17499255","CUL4A"
"17499279","LAMP1"
"17499290","2810030D12RIK"
"17499293","TMCO3"
"17499310","TFDP1"
"17499325","GRK1"
"17499335","FAM70B"
"17499347","4932443I19RIK"
"17499353","CDC16"
"17499376","UPF3A"
"17499387","ZFP828"
"17499392",NA
"17499394",NA
"17499396","FBXO25"
"17499409",NA
"17499412","DLGAP2"
"17499436","CLN8"
"17499447","ARHGEF10"
"17499480","KBTBD11"
"17499485","MYOM2"
"17499526",NA
"17499530",NA
"17499534",NA
"17499538",NA
"17499540","MCPH1"
"17499560","AGPAT5"
"17499572",NA
"17499576","DEFB34"
"17499579","SPAG11B"
"17499586","SPAG11A"
"17499591","DEFB14"
"17499594","DEFB4"
"17499599","DEFA-PS12"
"17499602","DEFB6"
"17499607","DEFB46"
"17499610","DEFB5"
"17499613","DEFB3"
"17499617","DEFA-PS13"
"17499620","RPL19"
"17499622","DEFB7"
"17499626",NA
"17499637","4930467E23RIK"
"17499647",NA
"17499650","4930467E23RIK"
"17499660","9530057J20RIK"
"17499670","2610005L07RIK"
"17499673",NA
"17499676",NA
"17499682","LOC100861653"
"17499686","GM15319"
"17499696",NA
"17499703","DEFB48-PS"
"17499706","DEFB33"
"17499710","DEFA21"
"17499715","GM15299"
"17499723","LOC100505096"
"17499728","DEFA23"
"17499732","GM10104"
"17499736","DEFA25"
"17499739","DEFA22"
"17499744","DEFA23"
"17499748","GM15293"
"17499753","GM15292"
"17499757","DEFA3"
"17499761","DEFA5"
"17499765","GM14850"
"17499768","DEFA20"
"17499773","LOC100505096"
"17499780","GM14850"
"17499784","GM6696"
"17499788","DEFA26"
"17499792","DEFA17"
"17499796","GM15315"
"17499800","DEFA-PS1"
"17499803","DEFA24"
"17499808","DEFB1"
"17499813","DEFB50"
"17499818","DEFB2"
"17499823","DEFB10"
"17499828","DEFB35"
"17499831","DEFB13"
"17499835","C86695"
"17499843","CCDC70"
"17499849","ALG11"
"17499857","VPS36"
"17499874","THSD1"
"17499883","TPTE"
"17499918","1810012K16RIK"
"17499922","MRPS31"
"17499932","SLC20A2"
"17499946",NA
"17499949","DKK4"
"17499956",NA
"17499959",NA
"17499962","PLAT"
"17499979",NA
"17499983","MYST3"
"17500005","ANK1"
"17500060","MIR486"
"17500062","NKX6-3"
"17500068","SFRP1"
"17500074","ZMAT4"
"17500085","A730045E13RIK"
"17500089","1810011O10RIK"
"17500093",NA
"17500095",NA
"17500097","TM2D2"
"17500104","PLEKHA2"
"17500108","FGFR1"
"17500135","WHSC1L1"
"17500168",NA
"17500170",NA
"17500172","PPAPDC1B"
"17500183","BAG4"
"17500188","LSM1"
"17500195","STAR"
"17500209","KCNU1"
"17500242",NA
"17500248","RNF170"
"17500263","THAP1"
"17500270","ZFP703"
"17500275","ERLIN2"
"17500289","PROSC"
"17500301","GPR124"
"17500322","RAB11FIP1"
"17500327","EIF4EBP1"
"17500332","GM9731"
"17500334","TEX24"
"17500340","CHRNB3"
"17500349","POTEG"
"17500367","GM1698"
"17500375","4933433F19RIK"
"17500380","DUSP26"
"17500391","RNF122"
"17500401","TTI2"
"17500412","FUT10"
"17500427","7420700N18RIK"
"17500432",NA
"17500435","GM8179"
"17500439",NA
"17500441","PURG"
"17500447",NA
"17500451","HMGB1-RS17"
"17500453","TEX15"
"17500468","PPP2CB"
"17500478","GSR"
"17500494",NA
"17500496","GTF2E2"
"17500507",NA
"17500510",NA
"17500517","MBOAT4"
"17500523","TMEM66"
"17500532","GM4889"
"17500535","DUSP4"
"17500543","PPP1R3B"
"17500548","PPP1R3B"
"17500551","MFHAS1"
"17500559",NA
"17500561","GM19410"
"17500593","GM10063"
"17500595","D8ERTD82E"
"17500605","6430573F11RIK"
"17500620","AI429214"
"17500624","LOC621118"
"17500626","TUSC3"
"17500639","GM6213"
"17500644","EFHA2"
"17500662","ZDHHC2"
"17500679","VPS37A"
"17500694","GM2085"
"17500697","ADAM24"
"17500702","ADAM25"
"17500707","4930529F22RIK"
"17500712","ADAM39"
"17500716","SLC7A2"
"17500735","PDGFRL"
"17500744","B430010I23RIK"
"17500749","MTUS1"
"17500752",NA
"17500756",NA
"17500761","PCM1"
"17500801","2810404M03RIK"
"17500808",NA
"17500812",NA
"17500814","TRIML2"
"17500824",NA
"17500826",NA
"17500828",NA
"17500830",NA
"17500832","FAT1"
"17500867","MTNR1A"
"17500873","GM19634"
"17500876","SORBS2"
"17500919","SORBS2"
"17500922","PDLIM3"
"17500932","CCDC110"
"17500941","UFSP2"
"17500957","LRP2BP"
"17500973",NA
"17500975","4933411K20RIK"
"17500988",NA
"17500992","ACTG1"
"17500994",NA
"17500996","ACSL1"
"17501025","MLF1IP"
"17501041","CASP3"
"17501050","IRF2"
"17501061","ENPP6"
"17501075",NA
"17501078",NA
"17501080","RWDD4A"
"17501089","AA386476"
"17501094",NA
"17501096","CLDN24"
"17501098","CLDN22"
"17501102",NA
"17501104","DCTD"
"17501117","GM19744"
"17501122",NA
"17501133","GM2516"
"17501140",NA
"17501142",NA
"17501144",NA
"17501146",NA
"17501148","AGA"
"17501160","VEGFC"
"17501170","ASB5"
"17501180","SPATA4"
"17501188",NA
"17501191","GPM6A"
"17501202",NA
"17501204","GM2745"
"17501208",NA
"17501211",NA
"17501214","LOC100862211"
"17501220",NA
"17501222",NA
"17501224",NA
"17501226",NA
"17501228",NA
"17501230","GM19464"
"17501234","GLRA3"
"17501250","HPGD"
"17501260","FBXO8"
"17501270",NA
"17501272","HAND2"
"17501277","5033428I22RIK"
"17501283","SCRG1"
"17501288","2500002B13RIK"
"17501292","HMGB2"
"17501299",NA
"17501301","GM19269"
"17501303","AW046200"
"17501308","GM2921"
"17501311",NA
"17501314",NA
"17501317","BC030500"
"17501325",NA
"17501327",NA
"17501329","AADAT"
"17501346","MFAP3L"
"17501354","2700029M09RIK"
"17501363",NA
"17501367","NEK1"
"17501408","SH3RF1"
"17501427","CBR4"
"17501436",NA
"17501440","DDX60"
"17501482",NA
"17501484","SPOCK3"
"17501500",NA
"17501502",NA
"17501504",NA
"17501506",NA
"17501508","TMEM192"
"17501516",NA
"17501518",NA
"17501520","MARCH1"
"17501538",NA
"17501540","TKTL2"
"17501544","NPY1R"
"17501550","NAF1"
"17501565","NAT1"
"17501569","NAT2"
"17501574","NAT3"
"17501579","PSD3"
"17501584",NA
"17501586",NA
"17501588","SH2D4A"
"17501600","1700125H03RIK"
"17501606",NA
"17501609","INTS10"
"17501633","LPL"
"17501649",NA
"17501652","ATP6V1B2"
"17501669",NA
"17501672","ZFP930"
"17501679","D130040H23RIK"
"17501686",NA
"17501688","ZFP964"
"17501692","ATP13A1"
"17501721","GMIP"
"17501748","LPAR2"
"17501755","PBX4"
"17501768","TSSK6"
"17501772","SUGP1"
"17501787","TM6SF2"
"17501800","HAPLN4"
"17501807","NCAN"
"17501810","RFXANK"
"17501818","2310045N01RIK"
"17501828","MEF2B"
"17501839","TMEM161A"
"17501855","SUGP2"
"17501877","HOMER3"
"17501891","COPE"
"17501905","GDF1"
"17501919","COMP"
"17501940","CRLF1"
"17501950","FKBP8"
"17501962","ELL"
"17501976","ISYNA1"
"17501989","LRRC25"
"17501994","LSM4"
"17502001","JUND"
"17502007","GM16486"
"17502011","GM3336"
"17502016","PDE4C"
"17502039","RAB3A"
"17502049","2010320M18RIK"
"17502051","IL12RB1"
"17502071",NA
"17502075","MTAP1S"
"17502084","MIR1969"
"17502086",NA
"17502090","GM3643"
"17502102","MYO9B"
"17502147","USE1"
"17502157","OCEL1"
"17502168","5430437P03RIK"
"17502179","ANKLE1"
"17502191","MRPL34"
"17502196","DDA1"
"17502206","GTPBP3"
"17502218","GM7850"
"17502221","FAM125A"
"17502233","SLC27A1"
"17502249","PGLS"
"17502260","FAM129C"
"17502280","GLT25D1"
"17502295","JAK3"
"17502330","ZFP709"
"17502335","ZFP882"
"17502342","ZFP617"
"17502348","ZFP961"
"17502364",NA
"17502366","OLFR372"
"17502369","OLFR373"
"17502371","OLFR374"
"17502374",NA
"17502376",NA
"17502378","TPM4"
"17502390","RAB8A"
"17502406","HSH2D"
"17502414","FAM32A"
"17502421",NA
"17502423","AP1M1"
"17502440","KLF2"
"17502445","1700030K09RIK"
"17502457","MED26"
"17502462","TMEM38A"
"17502470","NWD1"
"17502499","SIN3B"
"17502521","F2RL3"
"17502525","MIR28B"
"17502527","ISX"
"17502537","HMGXB4"
"17502554","TOM1"
"17502573","HMOX1"
"17502583","MCM5"
"17502603","RASD2"
"17502609","1700007B14RIK"
"17502626","NR3C2"
"17502644",NA
"17502646","0610038B21RIK"
"17502650","PRMT10"
"17502665","4933431K23RIK"
"17502686","1700092C02RIK"
"17502690",NA
"17502692","TTC29"
"17502714","SLC10A7"
"17502729","ZFP827"
"17502750","GM4890"
"17502754","OTUD4"
"17502781","ANAPC10"
"17502789","GYPA"
"17502799","FREM3"
"17502811",NA
"17502813",NA
"17502816","INPP4B"
"17502858",NA
"17502860","RNF150"
"17502874","TBC1D9"
"17502899","UCP1"
"17502908","4933434I20RIK"
"17502921","CLGN"
"17502940","OLFR370"
"17502944","NDUFB7"
"17502951","D830024N08RIK"
"17502954","DNAJB1"
"17502962","GIPC1"
"17502970","PTGER1"
"17502976","DDX39"
"17502992",NA
"17502994","LPHN1"
"17503023","ASF1B"
"17503031","PRKACA"
"17503043","SAMD1"
"17503050","1700067K01RIK"
"17503060","PALM3"
"17503068","RFX1"
"17503092","MIR709"
"17503094","PODNL1"
"17503106","4930432K21RIK"
"17503116","MIR23A"
"17503118","MIR27A"
"17503120","MIR24-2"
"17503122","CACNA1A"
"17503178",NA
"17503181","TRMT1"
"17503208","LYL1"
"17503214","NFIX"
"17503217","GADD45GIP1"
"17503222",NA
"17503226","FARSA"
"17503245","SYCE2"
"17503254","KLF1"
"17503260","DNASE2A"
"17503275","RTBDN"
"17503287","PRDX2"
"17503300","HOOK2"
"17503327","2310036O22RIK"
"17503333","TNPO2"
"17503360",NA
"17503362","FBXW9"
"17503377","DHPS"
"17503389","BC056474"
"17503397","MAN2B1"
"17503424","GM6531"
"17503429","OLFR371"
"17503431","ORC6"
"17503442",NA
"17503444",NA
"17503446","GPT2"
"17503462","PHKB"
"17503503",NA
"17503505",NA
"17503507","LONP2"
"17503528","GM10638"
"17503531","GM15483"
"17503533","GM19872"
"17503536","GM2694"
"17503543","C230036H16RIK"
"17503546","4933402J07RIK"
"17503557",NA
"17503559","TMEM188"
"17503572","HEATR3"
"17503593",NA
"17503596","PAPD5"
"17503613","GM19910"
"17503616","ADCY7"
"17503650","NKD1"
"17503664","NOD2"
"17503681","CYLD"
"17503703",NA
"17503705","GM3134"
"17503708","CHD9"
"17503756","RBL2"
"17503784","FTO"
"17503800","IRX3"
"17503808",NA
"17503810","IRX5"
"17503816","IRX6"
"17503825","MMP2"
"17503841","LPCAT2"
"17503862","CAPNS2"
"17503866","SLC6A2"
"17503884","GNAO1"
"17503903","AMFR"
"17503907","LOC100861643"
"17503910","OGFOD1"
"17503926","MT4"
"17503932","MT3"
"17503937","MT2"
"17503942","MT1"
"17503948","NUP93"
"17503972","MIR138-2"
"17503974","SLC12A3"
"17504002",NA
"17504005","HERPUD1"
"17504019",NA
"17504023","NLRC5"
"17504074","CPNE2"
"17504093","RSPRY1"
"17504112","ARL2BP"
"17504122","CCL22"
"17504130","CX3CL1"
"17504138","CCL17"
"17504143","CIAPIN1"
"17504146","COQ9"
"17504160","POLR2C"
"17504174","GPR114"
"17504190","GPR56"
"17504207","GPR97"
"17504222","CCDC135"
"17504242","KATNB1"
"17504265","TEPP"
"17504281","AA960436"
"17504293","MMP15"
"17504309","CCDC113"
"17504321","GINS3"
"17504327","NDRG4"
"17504350","SETD6"
"17504361","4930513N10RIK"
"17504367","SAP18"
"17504370","MIR1186B"
"17504372",NA
"17504374",NA
"17504376","GM15679"
"17504380",NA
"17504391",NA
"17504393","4933400L20RIK"
"17504399","CDH5"
"17504413","BEAN1"
"17504422","CKLF"
"17504431","A730028G07RIK"
"17504434",NA
"17504437","CMTM2B"
"17504444","CMTM3"
"17504452",NA
"17504454","CAR7"
"17504467","PDP2"
"17504472",NA
"17504477","CES2A"
"17504493","4932416K20RIK"
"17504495","CES2B"
"17504512","CES2C"
"17504527","CES2D-PS"
"17504541","CES2E"
"17504558","CES2F"
"17504572","CES2G"
"17504587","CES2H"
"17504601","CES3A"
"17504616","CES3B"
"17504632","CES4A"
"17504649","CBFB"
"17504659",NA
"17504661","D230025D16RIK"
"17504682","FBXL8"
"17504688","HSF4"
"17504707","NOL3"
"17504712","EXOC3L"
"17504715","E2F4"
"17504727","ELMO3"
"17504751","TMEM208"
"17504761","SLC9A5"
"17504780","PLEKHG4"
"17504811","LRRC36"
"17504829","HSD11B2"
"17504837","FAM65A"
"17504861","CTCF"
"17504878","RLTPR"
"17504922","PARD6A"
"17504928","4933405L10RIK"
"17504935","TSNAXIP1"
"17504954","THAP11"
"17504958","NUTF2"
"17504964","EDC4"
"17504998","NRN1L"
"17505003","PSKH1"
"17505009","SLC12A4"
"17505013","DUS2L"
"17505034","NFATC3"
"17505050","1810019D21RIK"
"17505058",NA
"17505060","PLA2G15"
"17505069","SLC7A6"
"17505082","PRMT7"
"17505111","GM10629"
"17505114","ZFP90"
"17505120",NA
"17505124","CDH3"
"17505144","1110028F18RIK"
"17505148","CDH1"
"17505170","TMCO7"
"17505191","HAS3"
"17505197","CIRH1A"
"17505215","SNTB2"
"17505225","VPS4A"
"17505239","NIP7"
"17505248",NA
"17505252","CYB5B"
"17505260","NFAT5"
"17505283","WWP2"
"17505309","MIR140"
"17505313","ZFHX3"
"17505326","MIR3108"
"17505328","D030068K23RIK"
"17505345","PMFBP1"
"17505367","TXNL4B"
"17505375","PKD1L3"
"17505413","ZFP821"
"17505426","AP1G1"
"17505453","SNORD71"
"17505455","PHLPP2"
"17505475",NA
"17505478","TAT"
"17505493","ZFP612"
"17505501","FTSJD1"
"17505505","HYDIN"
"17505597",NA
"17505599","VAC14"
"17505623","MTSS1L"
"17505641",NA
"17505648","COG4"
"17505673","ST3GAL2"
"17505687",NA
"17505689","AARS"
"17505718","PDPR"
"17505740",NA
"17505742",NA
"17505744","ZNRF1"
"17505762","ZFP1"
"17505769","LOC100861890"
"17505772",NA
"17505774","GABARAPL2"
"17505782","TERF2IP"
"17505788",NA
"17505790","CNTNAP4"
"17505819",NA
"17505821","GM10280"
"17505826","MON1B"
"17505837","SYCE1L"
"17505851","NUDT7"
"17505863","VAT1L"
"17505877","CLEC3A"
"17505881","WWOX"
"17505903","MAF"
"17505905",NA
"17505907","DYNLRB2"
"17505913","CENPN"
"17505927","ATMIN"
"17505934",NA
"17505938","BCMO1"
"17505953","GAN"
"17505967","4933407C03RIK"
"17505995","PLCG2"
"17506030","HSD17B2"
"17506038",NA
"17506040",NA
"17506042","CDH13"
"17506065",NA
"17506067","HSBP1"
"17506073","MLYCD"
"17506081","OSGIN1"
"17506095","NECAB2"
"17506112","LRRC50"
"17506126","ADAD2"
"17506137","WFDC1"
"17506147","ATP2C2"
"17506177","KLHL36"
"17506184","USP10"
"17506206","CRISPLD2"
"17506226",NA
"17506230","6430548M08RIK"
"17506249","GSE1"
"17506270","GM10614"
"17506273","COX4I1"
"17506279","IRF8"
"17506291","FOXF1"
"17506296","FOXC2"
"17506300","FOXL1"
"17506302","1700030M09RIK"
"17506306","MAP1LC3B"
"17506313","JPH3"
"17506322","KLHDC4"
"17506325",NA
"17506327","GM20269"
"17506329","BC048644"
"17506332","BANP"
"17506353","GM22"
"17506356","ZFPM1"
"17506369","ZC3H18"
"17506392","IL17C"
"17506398","9330133O14RIK"
"17506400","CTU2"
"17506418","CDT1"
"17506431","TRAPPC2L"
"17506439",NA
"17506443","ACSF3"
"17506456",NA
"17506460","CDH15"
"17506477","2810013P06RIK"
"17506479","SPG7"
"17506502","RPL13"
"17506510","SNORD68"
"17506512","CPNE7"
"17506532","DPEP1"
"17506546","4732415M23RIK"
"17506551","CDK10"
"17506567","4933417D19RIK"
"17506571","ZFP276"
"17506585","SPIRE2"
"17506603","TCF25"
"17506627","MC1R"
"17506631","TUBB3"
"17506639","DEF8"
"17506659",NA
"17506661","AFG3L1"
"17506680","GAS8"
"17506692",NA
"17506694","GM19600"
"17506697","RHOU"
"17506702","6030466F02RIK"
"17506707","RAB4A"
"17506718","MIR1967"
"17506720","URB2"
"17506732","GALNT2"
"17506752",NA
"17506754","COG2"
"17506775","CAPN9"
"17506800","ARV1"
"17506808","TRIM67"
"17506824","GNPAT"
"17506846","GM505"
"17506854","TSNAX"
"17506862","DISC1"
"17506882",NA
"17506884","4930567H12RIK"
"17506888","4933403G14RIK"
"17506891","NTPCR"
"17506904","BC021891"
"17506917","KCNK1"
"17506923","SLC35F3"
"17506933","1810063B05RIK"
"17506938","IRF2BP2"
"17506942","A630001O12RIK"
"17506945",NA
"17506947",NA
"17506949","PARD3"
"17506987","GM6921"
"17506989",NA
"17506991","NRP1"
"17507012",NA
"17507014","ITGB1"
"17507034",NA
"17507036",NA
"17507038","1700008F21RIK"
"17507057","INSR"
"17507082","PEX11C"
"17507094","XAB2"
"17507116","PCP2"
"17507128","2400009B08RIK"
"17507131","FCER2A"
"17507148","CLEC4G"
"17507159",NA
"17507161","CD209A"
"17507171","CD209A"
"17507173",NA
"17507175","CD209E"
"17507184","CD209D"
"17507194","CD209B"
"17507209","CD209C"
"17507218","CD209C"
"17507221","CD209F"
"17507234",NA
"17507236",NA
"17507247","BC068157"
"17507258","CTXN1"
"17507262","TIMM44"
"17507277","ELAVL1"
"17507284",NA
"17507288","SHCBP1"
"17507303","GM9457"
"17507306",NA
"17507308","SLC10A2"
"17507317",NA
"17507319",NA
"17507321","EFNB2"
"17507333","ARGLU1"
"17507342","4933430N04RIK"
"17507347","FAM155A"
"17507353",NA
"17507355","LIG4"
"17507361","B930025P03RIK"
"17507368","3930402G23RIK"
"17507374","IRS2"
"17507377","COL4A1"
"17507431",NA
"17507435","RAB20"
"17507440","CARS2"
"17507462","ANKRD10"
"17507476","1700016D06RIK"
"17507485","GM6524"
"17507487",NA
"17507490","TUBGCP3"
"17507515","GM15348"
"17507520","ATP11A"
"17507524","ATP11A"
"17507528","MCF2L"
"17507532",NA
"17507537","PCID2"
"17507559","GRTP1"
"17507571","MIR1968"
"17507573","ADPRHL1"
"17507584","DCUN1D2"
"17507593",NA
"17507595","ATP4B"
"17507605","GAS6"
"17507623","1700029H14RIK"
"17507637","RASA3"
"17507665","AF366264"
"17507668","2410022L05RIK"
"17507673","2610019F03RIK"
"17507682","ERICH1"
"17507691",NA
"17507693","C030037F17RIK"
"17507698","ARHGEF10"
"17507701","BB014433"
"17507706",NA
"17507708","CSMD1"
"17507786","MIR3106"
"17507788",NA
"17507790",NA
"17507792",NA
"17507794",NA
"17507799","ANGPT2"
"17507813","XKR5"
"17507825","DEFB40"
"17507829","DEFB37"
"17507834","DEFB38"
"17507839","DEFB39"
"17507842","DEFB12"
"17507847","DEFB8"
"17507851","6820431F20RIK"
"17507857",NA
"17507860","GM15319"
"17507872","2610005L07RIK"
"17507879","LOC100861745"
"17507882","GM15056"
"17507888","GM6040"
"17507894","AY761185"
"17507899",NA
"17507901","GM14851"
"17507904",NA
"17507906",NA
"17507908",NA
"17507910","DEFA-RS1"
"17507915",NA
"17507917","GM7861"
"17507922",NA
"17507924",NA
"17507926","GM7861"
"17507931",NA
"17507933","AY761184"
"17507938",NA
"17507940","DEFB9"
"17507945","DEFB11"
"17507950","DEFB15"
"17507955","ATP7B"
"17507982","NEK5"
"17508004",NA
"17508006","NEK3"
"17508025","CKAP2"
"17508036","SLC25A15"
"17508045","AI316807"
"17508052","VDAC3"
"17508063","POLB"
"17508080","A930013F10RIK"
"17508082","IKBKB"
"17508111","AP3M2"
"17508123",NA
"17508125","ANK1"
"17508132","MIR486"
"17508134","AGPAT6"
"17508151","GINS4"
"17508161","GOLGA7"
"17508168",NA
"17508170","1810011O10RIK"
"17508174","IDO2"
"17508188","IDO1"
"17508202","ADAM18"
"17508224","ADAM3"
"17508253","ADAM5"
"17508278","ADAM32"
"17508300","ADAM9"
"17508325","HTRA4"
"17508336","PLEKHA2"
"17508353","TACC1"
"17508369","5430421F17RIK"
"17508373",NA
"17508380","LETM2"
"17508394",NA
"17508396","DDHD2"
"17508416","BAG4"
"17508423","ASH2L"
"17508445","HGSNAT"
"17508464","4930444A02RIK"
"17508471","FNTA"
"17508482","HOOK3"
"17508506",NA
"17508508","2310008N11RIK"
"17508512",NA
"17508516","BRF2"
"17508523","RAB11FIP1"
"17508532","GOT1L1"
"17508544","ADRB3"
"17508554","CHRNA6"
"17508564",NA
"17508566",NA
"17508568","GM8096"
"17508570","UNC5D"
"17508589","MIR1186"
"17508591","SNORD13"
"17508593","MAK16"
"17508605",NA
"17508607",NA
"17508609","NRG1"
"17508626","GM5908"
"17508628","GM3985"
"17508633","WRN"
"17508674","UBXN8"
"17508684",NA
"17508688","2700090O03RIK"
"17508691","RBPMS"
"17508704",NA
"17508706","DCTN6"
"17508722","LEPROTL1"
"17508729","B930018H19"
"17508735","TNKS"
"17508737","TNKS"
"17508766","ERI1"
"17508775","MFHAS1"
"17508779","CLDN23"
"17508783","5430403N17"
"17508787","LONRF1"
"17508802",NA
"17508804","DLC1"
"17508833",NA
"17508835","SGCZ"
"17508846","MIR383"
"17508848",NA
"17508850","MSR1"
"17508861","FGF20"
"17508868","CNOT7"
"17508885","MTMR7"
"17508907","MTUS1"
"17508938","FGL1"
"17508949","ASAH1"
"17508968","FRG1"
"17508980","ZFP353"
"17508984",NA
"17508986","TRIML1"
"17508994","ZFP42"
"17509001","ADAM26B"
"17509005","ADAM26A"
"17509010","GM5346"
"17509013","ADAM34"
"17509018","GM5347"
"17509022","GM2366"
"17509025","AY512931"
"17509031","GM6329"
"17509035","F11"
"17509052","KLKB1"
"17509069","CYP4V3"
"17509083","FAM149A"
"17509101","TLR3"
"17509111",NA
"17509113",NA
"17509118","D330022K07RIK"
"17509125",NA
"17509127","1700029J07RIK"
"17509139","LRP2BP"
"17509146","SNX25"
"17509171","SLC25A4"
"17509180",NA
"17509182","HELT"
"17509189","CCDC111"
"17509208","GM16675"
"17509212",NA
"17509217","STOX2"
"17509226",NA
"17509235","D030016E14RIK"
"17509271","GM8623"
"17509274","ING2"
"17509282","CDKN2AIP"
"17509288","WWC2"
"17509315","ODZ3"
"17509355",NA
"17509357",NA
"17509359",NA
"17509361","NEIL3"
"17509379","SPCS3"
"17509385","SPATA4"
"17509388","WDR17"
"17509425","GM7385"
"17509428","ADAM29"
"17509433",NA
"17509435","BC088983"
"17509455","SAP30"
"17509462","GALNT7"
"17509479","GALNTL6"
"17509498","GM15881"
"17509500",NA
"17509504",NA
"17509506","CLCN3"
"17509527",NA
"17509531","1700001D01RIK"
"17509537","PALLD"
"17509565","ANXA10"
"17509580",NA
"17509582","GM4975"
"17509591","TLL1"
"17509615","MIR710"
"17509617","CPE"
"17509629","SC4MOL"
"17509642","KLHL2"
"17509659","TRIM75"
"17509664","TRIM61"
"17509676","GM10664"
"17509682","BC030870"
"17509687",NA
"17509689",NA
"17509691",NA
"17509694",NA
"17509697","1810029B16RIK"
"17509706","NPY5R"
"17509710",NA
"17509712",NA
"17509714",NA
"17509716",NA
"17509721","TUFM"
"17509723","PSD3"
"17509752",NA
"17509755",NA
"17509758","CSGALNACT1"
"17509775","LPL"
"17509780","SLC18A1"
"17509801","LZTS1"
"17509806",NA
"17509809","GM10033"
"17509819","GM15319"
"17509829","GM15319"
"17509839","LOC100505125"
"17509842","ZFP868"
"17509851","ZFP869"
"17509859","ZFP963"
"17509867","ZFP866"
"17509879","CILP2"
"17509891","YJEFN3"
"17509899","NDUFA13"
"17509907","GATAD2A"
"17509923","MAU2"
"17509944","NCAN"
"17509962",NA
"17509964","RFXANK"
"17509976","SLC25A42"
"17509985","ARMC6"
"17509997","DDX49"
"17510013","UPF1"
"17510040","CRTC1"
"17510057","KLHL26"
"17510062","TMEM59L"
"17510072","2810428I15RIK"
"17510080","2810422J05RIK"
"17510099","SSBP4"
"17510114","GDF15"
"17510120","PGPEP1"
"17510127","JUND"
"17510129","MPV17L2"
"17510136","IFI30"
"17510145","PIK3R2"
"17510166","MAST3"
"17510200","ARRDC2"
"17510212","KCNN1"
"17510223","CCDC124"
"17510229","SLC5A5"
"17510247","RPL18A"
"17510254","SNORA68"
"17510257","1700026F02RIK"
"17510261","ZFP709"
"17510264","HAUS8"
"17510280","NR2F6"
"17510295","USHBP1"
"17510311","ABHD8"
"17510318","ANO8"
"17510338","PLVAP"
"17510345","BST2"
"17510351","TMEM221"
"17510358","NXNL1"
"17510365","PGLS"
"17510368","UNC13A"
"17510419",NA
"17510422","B3GNT3"
"17510428","FCHO1"
"17510458",NA
"17510462","CYP4F18"
"17510478",NA
"17510481",NA
"17510484","CIB3"
"17510492","LOC100505001"
"17510494","HMGN2"
"17510498","EPS15L1"
"17510526","CALR3"
"17510542","CHERP"
"17510563","SLC35E1"
"17510572","MED26"
"17510578","9130011J15RIK"
"17510586","LARGE"
"17510605",NA
"17510607",NA
"17510618",NA
"17510622","1700007B14RIK"
"17510624",NA
"17510626",NA
"17510628","NR3C2"
"17510635","NR3C2"
"17510638",NA
"17510640","ARHGAP10"
"17510665",NA
"17510667","TMEM184C"
"17510685","EDNRA"
"17510696","POU4F2"
"17510701","RBMXL1"
"17510707","LSM6"
"17510715",NA
"17510717","1700011L22RIK"
"17510726","MMAA"
"17510735","SMAD1"
"17510749","ABCE1"
"17510770","GM20202"
"17510772","HHIP"
"17510790",NA
"17510793","SMARCA5"
"17510823","GAB1"
"17510836","USP38"
"17510850","4930579O11RIK"
"17510854",NA
"17510856","IL15"
"17510867","ZFP330"
"17510881",NA
"17510885","ELMOD2"
"17510898","SCOC"
"17510906","TECR"
"17510922","PTGER1"
"17510948","CD97"
"17510970",NA
"17510975",NA
"17510983","PRKACA"
"17510986","MIR1199"
"17510994","IL27RA"
"17511011","RLN3"
"17511014",NA
"17511018",NA
"17511023","DCAF15"
"17511038","CC2D1A"
"17511069","NANOS3"
"17511073","MIR181D"
"17511075","MIR181C"
"17511077","MIR24-2"
"17511079","ZSWIM4"
"17511096","D8ERTD738E"
"17511102","MRI1"
"17511112","CCDC130"
"17511122",NA
"17511124",NA
"17511130","IER2"
"17511134","NACC1"
"17511142","NFIX"
"17511161","DAND5"
"17511167","RAD23A"
"17511183","CALR"
"17511196","GCDH"
"17511211","MAST1"
"17511241","RNASEH2A"
"17511259","JUNB"
"17511263","BEST2"
"17511277","ASNA1"
"17511286","FBXW9"
"17511293","GM5741"
"17511296","WDR83"
"17511310","ZFP791"
"17511316",NA
"17511318","VPS35"
"17511336","MYLK3"
"17511359","4921524J17RIK"
"17511366","DNAJA2"
"17511377","NETO2"
"17511389","ITFG1"
"17511410","ABCC12"
"17511448",NA
"17511450","SIAH1A"
"17511453","N4BP1"
"17511464",NA
"17511466","GM10637"
"17511474","CBLN1"
"17511482","ZFP423"
"17511500","GM2716"
"17511509","BRD7"
"17511534","SNX20"
"17511540","SALL1"
